bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Art","/explore/art","/projects/azure","2018-02-04T23:59:59-08:00","USD","160","0.02","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/gat64azyuseqi48w6xo1.jpg","false","false","null","2017-12-06T03:39:52-08:00","null","null","null","null","null","2234600","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","reform arts gathering","[""other""]","Azure"
"null","Local Businesses","/explore/local-businesses","/projects/how-awesome-is-awesome","2015-03-11T23:59:59-07:00","USD","30","0.002","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hcr6riw2q7oi8zwrnyl2.jpg","false","false","null","2015-01-10T04:08:18-08:00","null","null","null","null","null","1078422","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Awesome Revolutionized. We're Taking it 2 steps further while helping many people along the way.","[""other""]","How awesome is awesome?"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/high-quality-coffee-from-costa-rica","2016-03-01T23:59:59-08:00","USD","36","0.00144","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ehzger7gc7oaizemjnjf.jpg","false","false","null","2016-01-01T10:55:51-08:00","null","null","null","null","null","1579791","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A 100% pure coffee with an unique smell and taste planted more than 1200 meters above sea level.","[""coffee""]","High Quality Coffee from Costa Rica"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/mira-the-chic-bike-bag","2015-08-15T23:59:59-07:00","GBP","3423","0.3423","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/odbwqazvy8k3pml5s7zn.jpg","false","false","null","2015-07-16T23:33:52-07:00","null","null","null","null","null","1341569","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","MIRA bike bags - classy luggage for cyclists. Looking great on and off the bike!","[""other""]","MIRA, the chic Bike Bag"
"null","Dance & Theater","/explore/dance-theater","/projects/site-specific-festival-rebirth","2020-05-25T23:59:59-07:00","USD","2315","2.315","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/samk9zxjo6bau6w1y8hq.jpg","false","false","null","2020-05-04T00:00:00-07:00","null","null","null","null","null","2600711","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Exquisite Corpse Company is serving the community by bringing virtual live theater to your screens!","[""comedy"",""drama"",""female founders"",""festival"",""indie""]","'Site'-Specific Festival: REBIRTH"
"null","Home","/explore/home","/projects/pixel-change-your-wi-fi-game-forever","2019-01-04T23:59:59-08:00","GBP","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fth9xs7sw8arpli7gca6.jpg","false","false","null","2018-11-30T00:00:00-08:00","null","null","null","null","prototype","2445308","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Get Wi-Fi by touching Pixel with the back of your phone. Easy, simple and secure!","[""design"",""smart home"",""smart phones"",""smart watches"",""iphone""]","Pixel - change your Wi-Fi game forever!"
"null","Web Series & TV Shows","/explore/web-series-tv-shows","/projects/help-matt-zoller-seitz-make-space-rabbit","2017-04-01T23:59:59-07:00","USD","45849","0.229245","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qot1t2zgaskbohf5ng1v.jpg","false","false","null","2017-02-28T20:02:48-08:00","null","null","null","null","null","1981575","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us make an epic sci-fi comedy-adventure starring a cast of puppets.","[""comedy""]","Help Matt Zoller Seitz make Space Rabbit!"
"null","Music","/explore/music","/projects/parachute-days","2017-04-22T23:59:59-07:00","USD","5653","0.188433333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/omejkwdneibycyg1czjr.jpg","false","false","null","2017-02-21T09:02:03-08:00","null","null","null","null","null","2042318","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The creation of an outdoor community art & music venue under a billowing parachute.","[""community""]","Parachute Days"
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/monster-smartest-fastest-portable-power-station","2019-01-13T23:59:59-08:00","USD","153657","10.1","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vck58do2t4wgzk5cm9pj.jpg","false","false","null","2018-11-14T00:00:00-08:00","null","null","null","null","shipping","2401927","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Wherever You Need Power! 100,500mAh | 2x120V 230V AC | 60W USB-C PD | Wireless Charger | 3x 15W USB","[""batteries"",""solar"",""wireless"",""bluetooth"",""iphone""]","Monster: Smartest, Fastest Portable Power Station"
"null","Writing & Publishing","/explore/writing-publishing","/projects/skatronixxx-com-needs-you","2016-07-25T23:59:59-07:00","GBP","29","0.029","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hr67vxx7kkribcrluc81.jpg","false","false","null","2016-05-26T06:06:05-07:00","null","null","null","null","null","1775916","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","After the success of our first campaign we are here seeking more backing!","[""other""]","Skatronixxx.com NEEDS YOU!!!"
"null","Photography","/explore/photography","/projects/zentralschweiz-abgelichtet-kalender-2016","2015-06-18T23:59:59-07:00","USD","215","0.048379837984","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cgln7ke9dmnwqszy2j2l.jpg","false","false","null","2015-05-04T15:39:00-07:00","null","null","null","null","null","1254670","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","«Zentralschweiz abgelichtet» ist ein Fotoprojekt, welches die Innerschweiz bei bestem Licht zeigt.","[""other""]","Zentralschweiz abgelichtet - Kalender 2016"
"null","Dance & Theater","/explore/dance-theater","/projects/beyond-dreams--2","2018-12-26T23:59:59-08:00","USD","932","0.121038961039","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xsy3p9iewg0awb02syya.jpg","false","false","null","2018-11-26T00:00:00-08:00","null","null","null","null","null","2442721","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A play about nightmares, courage and awareness. Help us make this real!","[""family"",""kids"",""sleep"",""comedy"",""fantasy""]","Beyond Dreams"
"null","Comics","/explore/comics","/projects/the-lost-pages-from-zaid-comics","2020-07-28T23:59:59-07:00","USD","27658","7.831666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/p77k6tryzzuogtputglv.jpg","true","false","null","2020-05-29T00:00:00-07:00","null","null","null","null","null","2574966","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Stories of the heroes that will come together to write the end of the world. Cover by Simon Bisley!","[""fantasy"",""thriller"",""adventure"",""books"",""drama""]","The Lost Pages from Zaid Comics"
"null","Wellness","/explore/wellness","/projects/stories-of-strokes-and-brain-disorders","2019-03-29T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/twnqwemgpyg1kzytavbu.jpg","false","false","null","2019-01-28T00:00:00-08:00","null","null","null","null","null","2464015","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We are video interviewing persons with Brain diseases and Injuries and want to shared them globally.","[""youtube"",""community"",""recording"",""social innovations"",""documentary""]","Stories of Strokes and Brain Disorders"
"null","Podcasts, Blogs & Vlogs","/explore/podcasts-blogs-vlogs","/projects/game-of-thrones-charity-podpack","2017-09-26T23:59:59-07:00","USD","9631","1.9262","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/uxpzqqkpxway1hnvggar.jpg","false","false","null","2017-08-27T14:03:51-07:00","null","null","null","null","null","2194065","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Give to charity, Give to podcasters, Give to yourself!","[""social innovations""]","Game of Thrones Charity PodPack"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/voli-prints-on-silk-at-stylist-live","2015-08-23T23:59:59-07:00","AUD","4020","0.574285714286","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qcq6rrtf3lok3xoliygd.jpg","false","false","null","2015-07-24T12:20:53-07:00","null","null","null","null","null","1363236","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","VOLI: prints on silk is going to the STYLIST LIVE fashion event in London in October!","[""other""]","VOLI prints on silk at STYLIST LIVE "
"null","Comics","/explore/comics","/projects/vetita-awakening","2020-08-26T23:59:59-07:00","USD","11528","1.492","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cwczqeqjjghldb84op23.jpg","true","false","null","2020-08-05T00:00:00-07:00","null","null","null","null","null","2621302","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Luna finds out that shes part of a line of vampire hunters called Vetita.","[""horror"",""adventure""]","Vetita: Awakening"
"null","Food & Beverages","/explore/food-beverages","/projects/wild-kenyan-hot-sauces--4","2018-06-16T23:59:59-07:00","USD","110","0.001466666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ovprrt3cvlgpi2mbabca.jpg","false","false","null","2018-05-17T07:03:11-07:00","null","null","null","null","null","2371304","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Wild Kenyan Hot Sauces we are expanding, thank you for being part of our customer base.","[""food""]","WILD KENYAN HOT SAUCES"
"null","Film","/explore/film","/projects/astoria-a-crime-coming-of-age-short-film","2020-10-24T23:59:59-07:00","EUR","711","0.3555","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kwkd00mz7clwadpveqlm.jpg","false","false","null","2020-09-14T00:00:00-07:00","null","null","null","null","null","2627717","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","When youth steers you away from the right path, it’s up to you to get back in the road.","[""short film"",""drama"",""adventure""]","Astoria - A Crime Coming of Age Short Film"
"null","Health & Fitness","/explore/health-fitness","/projects/nest-the-ultimate-cervical-anti-wrinkle-pillow--2","2020-06-21T23:59:59-07:00","EUR","2005","0.401","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zxrhgqpf2gtdb5udlhrj.jpg","false","false","null","2020-05-14T00:00:00-07:00","null","null","null","null","null","2601244","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Maximum comfort in a correct position, avoiding skin compression that creates sleep wrinkles","[""beauty"",""pillows"",""design"",""sleep"",""beds""]","NEST THE ULTIMATE CERVICAL & ANTI-WRINKLE PILLOW"
"null","Transportation","/explore/transportation","/projects/join-our-world-record-inverted-tunnel-drive-stunt","2014-12-17T23:59:59-08:00","USD","120","0.00048","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/e4lzheea9yvob7uzs81g.jpg","false","false","null","2014-11-17T15:38:54-08:00","null","null","null","null","null","1020209","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We will drive a specially prepared race car upside down on the ceiling of a tunnel.","[""other""]","Join Our World Record Inverted Tunnel Drive Stunt"
"null","Film","/explore/film","/projects/the-apostate--2","2020-10-09T23:59:59-07:00","GBP","4699","1.331142857143","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/x0z8kaow0riuxiciunwa.jpg","true","false","null","2020-09-09T00:00:00-07:00","null","null","null","null","null","2628149","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A short satirical film set during the Thursday night clap for carers.","[""short film"",""comedy"",""drama"",""indie"",""community""]","The Apostate"
"null","Transportation","/explore/transportation","/projects/b-e-fun-racing","2015-12-11T23:59:59-08:00","USD","525","0.291666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lqc1gqokioaueuqahifj.jpg","false","false","null","2015-10-12T04:21:18-07:00","null","null","null","null","null","1475143","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","To guarantee that we can keep B.E.ing freedom we need your support, we'll ride a bike for it!","[""other""]","B.E. Fun Racing"
"null","Transportation","/explore/transportation","/projects/shannon-richards-new-bike-fund","2015-03-30T23:59:59-07:00","CAD","750","0.5","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cvvnkvpfvmq3siseqp3v.jpg","false","false","null","2015-03-16T14:18:40-07:00","null","null","null","null","null","1182835","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Two Twenty Member Shannon Richards had her beloved bike stolen last week . She deserves a new one.","[""other""]","Shannon Richards New Bike Fund"
"null","Art","/explore/art","/projects/pinelandia-art-gallery","2016-03-02T23:59:59-08:00","USD","2142","0.041192307692","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mkeibr0sftt6xzxgpcok.jpg","false","false","null","2016-01-17T17:59:35-08:00","null","null","null","null","null","1582487","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Pinelandia Art Gallery: planting a creative culture  through art, community and education.","[""community""]","Pinelandia Art Gallery"
"null","Photography","/explore/photography","/projects/die-angst-3","2017-04-30T23:59:59-07:00","EUR","125","0.25","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/klpqg3c0fcrzlv7ewdsf.jpg","false","false","null","2017-04-16T06:04:04-07:00","null","null","null","null","null","2089298","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Issue 3 of Die Angst Magazine","[""magazines""]","Die Angst 3"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/audric-seaborne-500-m-swiss-made-diving-watch","2020-07-01T23:59:59-07:00","SGD","134444","2.59338","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ajz7ipz5cfnrpmjdldlp.jpg","true","false","null","2020-06-30T23:59:59-07:00","null","null","null","null","null","2612296","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Unique opportunity to secure a SWISS MADE DIVER designed for every occasion at an affordable price.","[""watches"",""clocks""]","AUDRIC SeaBorne 500 M - Swiss Made Diving Watch"
"null","Productivity","/explore/productivity","/projects/eagle-3d-printer-with-3-in-1-laser-cnc","2019-09-12T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/k4mdzrugkckvujmefjpy.jpg","false","false","null","2019-07-14T00:00:00-07:00","null","null","null","null","concept","2504399","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Eagle,3 in 1 3D printer with interchangeable heads for 3D printing, laser engraving and CNC carving","[""3d printers""]","EAGLE 3D PRINTER  with 3-IN-1  LASER, CNC"
"null","Human Rights","/explore/human-rights","/projects/abundant-bodies-network-gathering-2018","2018-06-08T23:59:59-07:00","USD","1194","0.796","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zqxfnvtsierxyxtu47dl.jpg","false","false","null","2018-04-19T09:56:03-07:00","null","null","null","null","null","2364761","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Make Year Five Come Alive!","[""community"",""founders of color""]","Abundant Bodies Network Gathering 2018"
"null","Video Games","/explore/video-games","/projects/happy-sweet-nightmares-the-game","2016-12-03T23:59:59-08:00","EUR","10","0.00025","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pjubktvlzymacf1jvkqw.jpg","false","false","null","2016-10-24T13:44:51-07:00","null","null","null","null","null","1919739","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A survival/horror adventure game with two tangled stories for Windows and Mac","[""other""]","Happy Sweet Nightmares The Game"
"null","Web Series & TV Shows","/explore/web-series-tv-shows","/projects/yindi-curls-online-masterclass-for-curly-kids","2018-06-16T23:59:59-07:00","GBP","1176","0.098","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/s0yqkv6jpthmjlrnhnnp.jpg","false","false","null","2018-05-07T03:11:15-07:00","null","null","null","null","null","2318244","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Learn the techniques, products, and tools needed to care for your child's hair effectively.","[""hair""]","Yindi Curls: Online Masterclass for Curly Kids"
"null","Camera Gear","/explore/camera-gear","/projects/dbpower-n6-underwater-diving-filters","2017-12-22T23:59:59-08:00","USD","270","0.054","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dxbw8zj3emgphrje3kfy.jpg","false","false","null","2017-11-22T13:08:29-08:00","null","null","null","null","concept","2276345","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Shoot better underwater video with your DBPOWER N6 with diving filters","[""other""]","DBPOWER N6 underwater diving filters"
"null","Art","/explore/art","/projects/shanth-enjeti-art-autonimus-trex-book-one","2019-04-13T23:59:59-07:00","USD","7885","2.252857142857","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/v5lzx1l0av3nwehqhlba.jpg","false","false","null","2019-03-14T00:00:00-07:00","null","null","null","null","null","2475922","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","This artbook will showcase my kaiju, monster, and fantasy artwork, including close-ups.","[""books"",""fantasy""]","SHANTH ENJETI ART AUTONIMUS TREX: BOOK ONE"
"null","Film","/explore/film","/projects/only-dance-can-save-us-film-festival-run","2019-08-04T23:59:59-07:00","USD","2045","0.818","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/eea1zoxkzj9hh0vf6nt8.jpg","false","false","null","2019-06-30T00:00:00-07:00","null","null","null","null","null","2497199","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us take our film on the road!","[""indie"",""drama""]","Only Dance Can Save Us - Film Festival Run"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/noborders-backpack--2","2016-03-21T23:59:59-07:00","GBP","3698","0.308166666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xl4aickzfstaxjqfvvpv.jpg","false","false","null","2016-02-14T07:01:12-08:00","null","null","null","null","null","1644602","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A waterproof dinghy-to-backpack to be handed out to refugees for their long journey through Europe.","[""backpacks""]","NoBorders Backpack"
"null","Human Rights","/explore/human-rights","/projects/freedom-and-justice-for-bettie","2012-11-30T23:59:59-08:00","USD","801","0.1602","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ftbt69qzfnhm0qxlvpth.jpg","false","false","null","2012-10-31T16:17:18-07:00","null","null","null","null","null","266319","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","As a victim/survivor of domestic violence and abuse, our friend Bettie needs help breaking the cycle and winning freedom for her and her children.","[""other""]","Freedom and Justice for Bettie"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/salako-london","2015-10-14T23:59:59-07:00","GBP","196","0.00392","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xhhjjaqgdulaqjw7pvlo.jpg","false","false","null","2015-09-14T01:44:29-07:00","null","null","null","null","null","1402378","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","SALAKO LONDON... think CÉLINE for your hair !","[""other""]","SALAKO LONDON"
"null","Human Rights","/explore/human-rights","/projects/liberty-bell-temple-support-defense-fund--2","2016-05-29T23:59:59-07:00","USD","1648","0.03296","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bjojd9yurjsbcannul6j.jpg","false","false","null","2016-04-29T21:30:57-07:00","null","null","null","null","null","1742106","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","LIBERTY BELL TEMPLE SUPPORT / DEFENSE FUND - This is a JURY NULLIFICATION case - PLZ SHARE THIS","[""other""]","LIBERTY BELL TEMPLE SUPPORT  DEFENSE FUND"
"null","Writing & Publishing","/explore/writing-publishing","/projects/manos-vakacio","2016-12-12T23:59:59-08:00","EUR","30","0.009090909091","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fu8wlpko6zeyomj8x7p8.jpg","false","false","null","2016-11-09T09:44:39-08:00","null","null","null","null","null","1937251","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A tengerparton vakációzott Tilli és Villi manó,  mesekönyvük kiadására gy?jtik a pénzt.","[""kids""]","Manós vakáció"
"null","Food & Beverages","/explore/food-beverages","/projects/hyperion-bar-lounge-ada-compliance-construction","2018-08-04T23:59:59-07:00","USD","215","0.006142857143","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bqzgcubmya2cknv2xw77.jpg","false","false","null","2018-07-20T13:03:25-07:00","null","null","null","null","concept","2397502","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Hyperion is a veteran-owned bar and lounge. All are welcome and embraced.","[""food"",""beer"",""lgbtq""]","Hyperion Bar Lounge ADA Compliance Construction"
"null","Writing & Publishing","/explore/writing-publishing","/projects/transgender-boys-children-s-book","2019-04-02T23:59:59-07:00","USD","780","0.078","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wqqyk6jhbljrrdyqkh8s.jpg","false","false","null","2019-02-01T00:00:00-08:00","null","null","null","null","null","2432372","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Ryder shares his first journey, expressing to his family that he is a boy born in a girls body.","[""lgbtq"",""kids"",""books"",""family"",""love""]","Transgender Boys Children's Book"
"null","Music","/explore/music","/projects/alex-anderson-tree-of-life-180g-color-vinyl-ltd","2020-10-19T23:59:59-07:00","USD","2616","1.0464","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/netzcy8k0gqwmtyonxq1.jpg","false","false","null","2020-08-20T00:00:00-07:00","null","null","null","null","null","2624340","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Harp Guitarist/CandyRat Records artist Alex Anderson's debut album ""Tree of Life"" released on vinyl!","[""guitars"",""album""]","Alex Anderson Tree of Life 180g Color Vinyl Ltd"
"null","Productivity","/explore/productivity","/projects/medsembly-connecting-the-medical-world","2020-07-17T23:59:59-07:00","USD","2215","0.0443","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jlpfeeil9ptub83ug3sd.jpg","false","false","null","2020-05-18T00:00:00-07:00","null","null","null","null","null","2602957","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The first networking app to globally connect all students and professionals in the healthcare sector","[""female founders"",""first-time founders"",""founders of color"",""mobile apps"",""software""]","Medsembly: Connecting the Medical World"
"null","Environment","/explore/environment","/projects/let-s-see-the-pbj-fly-at-the-caf-museum","2015-11-30T23:59:59-08:00","USD","595","0.595","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ovvpjugq4njvl9bt27pw.jpg","false","false","null","2015-10-01T09:03:00-07:00","null","null","null","null","null","1464457","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","CAF Museum in Camarillo: Lets Restore a WWII Fighter Plane, The PBJ-1","[""other""]","Let's See The PBJ Fly at the CAF Museum "
"null","Music","/explore/music","/projects/maggie-belle-new-album-alert","2019-11-02T23:59:59-07:00","USD","7037","0.502642857143","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nowphp88kq8qlvzw6vt1.jpg","false","false","null","2019-10-01T00:00:00-07:00","null","null","null","null","null","2514269","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We are recording an album! And we need your help!","[""album"",""recording"",""love"",""women""]","Maggie Belle NEW ALBUM ALERT"
"null","Human Rights","/explore/human-rights","/projects/reclaim-your-freedom-fund","2012-12-14T23:59:59-08:00","USD","901","0.051485714286","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/m4f8ts8kfnuhnkuxnscf.jpg","false","false","null","2012-11-15T11:07:33-08:00","null","null","null","null","null","275035","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The Reclaim Your Freedom Fund will educate and notify authorities that violate the US Constitution and UN Declaration of Human Rights","[""other""]","Reclaim Your Freedom Fund"
"null","Phones & Accessories","/explore/phones-accessories","/projects/a-smarter-way-to-hold-your-smartphone-in-your-car--2","2016-05-29T23:59:59-07:00","USD","1325","0.06625","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/r432oiuutrmtrdacx7ex.jpg","false","false","null","2016-03-30T14:12:46-07:00","null","null","null","null","null","1692557","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A Smarter way to hold your Smart phone in your Car.  Pure Physics! Amazing! Newton would be proud!","[""other""]","A Smarter way to hold your SmartPhone in your Car"
"null","Writing & Publishing","/explore/writing-publishing","/projects/launching-vol-01-of-broken-glass-magazine","2020-10-13T23:59:59-07:00","USD","1510","0.3775","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/miadil0hj7x3oqo2j2zw.jpg","false","false","null","2020-08-14T00:00:00-07:00","null","null","null","null","null","2619646","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Telling the story of Brooklyn hospitality through the creative expression  of F&B professionals.","[""magazines"",""community""]","Launching Vol.01 of Broken Glass Magazine"
"null","Health & Fitness","/explore/health-fitness","/projects/ualert-personal-safety-app","2015-10-30T23:59:59-07:00","USD","111","0.002466666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/iixehw6tygljovfnlcen.jpg","false","false","null","2015-10-07T21:41:45-07:00","null","null","null","null","null","1481109","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","uAlert is a true emergency response system that uses your phone's gps to send help your way.","[""other""]","uAlert, Personal Safety App"
