bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Art","/explore/art","/projects/help-me-sell-my-paintings-on-etsy-com","2015-04-25T23:59:59-07:00","USD","235","0.1175","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/myyf2sbam0wkx3cdehqk.jpg","false","false","null","2015-03-26T16:11:33-07:00","null","null","null","null","null","1198289","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","My name is Adrien C. Tucker. I'd like to list 500 paintings on Etsy.com. I need your help. Thank you","[""drama""]","Help me sell my paintings on Etsy.com"
"null","Transportation","/explore/transportation","/projects/uitto-the-biocomposite-skateboard-design","2016-08-16T23:59:59-07:00","USD","34375","1.1375","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/x3plnw0ymzeaxtivhfew.jpg","false","false","null","2016-08-15T23:59:59-07:00","null","null","null","null","production","1858217","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Durable, Waterproof and 100% Recyclable Biocomposite Skateboards","[""skateboards"",""design""]","Uitto The Biocomposite Skateboard"
"null","Camera Gear","/explore/camera-gear","/projects/billion-dollar-drone","2017-07-27T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ddhdnyutvzlwke96ob55.jpg","false","false","null","2017-06-12T12:39:36-07:00","null","null","null","null","null","2142309","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Raising money for a drone that will do One Billion Dollars in contributions for others!","[""other""]","Billion Dollar Drone"
"null","Environment","/explore/environment","/projects/golden-dorado-conservation-research","2015-06-06T23:59:59-07:00","USD","1455","0.097","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ndssp8ju3kbs5psujmhn.jpg","false","false","null","2015-04-07T05:57:00-07:00","null","null","null","null","null","1145797","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Fund research on Golden Dorado in Argentina to develop more effective management strategies","[""other""]","Golden Dorado Conservation Research"
"null","Transportation","/explore/transportation","/projects/ucella-the-smartest-package-delivery-mailbox","2015-12-18T23:59:59-08:00","USD","26403","1.05612","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lb2v1axf0ijfhxirlpev.jpg","false","false","null","2015-11-18T08:58:47-08:00","null","null","null","null","null","1513917","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Let uCella protect and track your packages from purchase to shipping and never miss a delivery again","[""other""]","uCella: The Smartest Package & Delivery Mailbox"
"null","Environment","/explore/environment","/projects/green-construction-material-feather-board","2016-04-01T23:59:59-07:00","USD","200","0.2","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/d14vhjd6wohlwi5myrk6.jpg","false","false","null","2016-02-13T18:51:43-08:00","null","null","null","null","null","1645604","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Green Construction Material: Feather Board 
a strong, highly insulative material","[""social innovations""]","Green Construction Material: Feather Board "
"null","Phones & Accessories","/explore/phones-accessories","/projects/poise-detachable-smartwatch","2018-04-26T23:59:59-07:00","USD","6122","0.6122","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lr6mihjly6zu9ioyqp1h.jpg","false","false","null","2018-03-12T09:17:25-07:00","null","null","null","null","prototype","2348892","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Smartwatch with detachable communicator, clear sound, and 8+ more features","[""smart watches"",""watches""]","POISE Detachable Smartwatch"
"null","Education","/explore/education","/projects/festival-of-the-child","2019-09-28T23:59:59-07:00","GBP","479","0.085888470504","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fufzcrirdbiwssqnstlv.jpg","false","false","null","2019-08-29T00:00:00-07:00","null","null","null","null","null","2529642","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","21+ amazing online interviews with experts, empowering parents & educators to help children thrive.","[""family"",""festival"",""community"",""speakers""]","Festival of the Child"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/bento-bag-most-thoughtful-travel-bag-ever","2018-08-14T23:59:59-07:00","USD","2063308","67.9304","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rabmljlnlsb8jnx9eomw.jpg","true","false","null","2018-06-01T16:32:37-07:00","null","null","null","null","null","2377451","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Lightweight personal item bag. Charges your phone, fits under the seat, a pocket for everything.","[""bags"",""luggage"",""backpacks"",""adventure"",""design""]","Bento Bag: Most Thoughtful Travel Bag Ever"
"null","Art","/explore/art","/projects/bfa-show-2015","2015-03-28T23:59:59-07:00","USD","1261","0.840666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/apqmpkk98boejytkoe08.jpg","false","false","null","2015-01-27T20:12:01-08:00","null","null","null","null","null","1107702","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","This campaign is for raising money to help buy the materials needed to create my BFA show in May.","[""other""]","BFA Show 2015"
"null","Phones & Accessories","/explore/phones-accessories","/projects/lynq-more-ports-for-your-macbook","2016-08-12T23:59:59-07:00","USD","4552","0.116717948718","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ncmbqflhl0tklewvu869.jpg","false","false","null","2016-06-13T12:53:41-07:00","null","null","null","null","null","1781181","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Add back the missing ports to your MacBook + ChromeBooks","[""other""]","LYNQ - More ports for your MacBook"
"null","Home","/explore/home","/projects/rising-balance-by-bin-xu","2018-01-02T23:59:59-08:00","USD","183","0.0061","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kayvi90dfctsmxd45hs2.jpg","false","false","null","2017-11-23T06:09:31-08:00","null","null","null","null","null","2250327","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The candleholder that brings you balance!","[""yoga"",""design""]","Rising Balance by Bin Xu"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/bamboo-surfboards--2","2018-12-12T23:59:59-08:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wcpxjqvqczdnwtc52fde.jpg","false","false","null","2018-10-13T00:00:00-07:00","null","null","null","null","null","2395290","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","100% renewable and sustainable Surfboards, Paddleboards, and Clothing","[""adventure"",""sports"",""other"",""clothing"",""founders of color""]","Bamboo Surfboards"
"null","Environment","/explore/environment","/projects/stop-it-at-source-plastic-pollution-in-amazonas","2019-06-18T23:59:59-07:00","EUR","270","0.054","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mtz5eisv6ytlijwovfy6.jpg","false","false","null","2019-04-19T00:00:00-07:00","null","null","null","null","null","2492669","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Millions of river-people discard their plastics strait in the rivers of pure convenience.  StopThis!","[""community"",""design"",""social innovations"",""magazines"",""first-time founders""]","Stop It At Source: Plastic pollution in Amazonas"
"null","Podcasts, Blogs & Vlogs","/explore/podcasts-blogs-vlogs","/projects/beach-softball--2","2018-05-22T23:59:59-07:00","USD","2494","0.09976","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/grmdi5tnugrt7pbvcxgc.jpg","false","false","null","2018-03-23T17:33:40-07:00","null","null","null","null","null","2328427","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us launch the #1 Resource for Fastpitch Softball Coaches!","[""other""]","Beach Softball"
"null","Environment","/explore/environment","/projects/harvard-climate-justice-coalition-lawsuit","2015-02-13T23:59:59-08:00","USD","2711","0.903666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/b9v3hdsx76fxll7aiucy.jpg","false","false","null","2015-02-06T10:03:10-08:00","null","null","null","null","null","1117513","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We are 7 Harvard students suing Harvard University for its investment in the fossil fuel industry!","[""other""]","Harvard Climate Justice Coalition Lawsuit"
"null","Audio","/explore/audio","/projects/air-twins-tws-earbuds-with-2-800mah-power-case","2017-05-01T23:59:59-07:00","USD","5607","0.5607","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cz5w05zytptv6m0br6pb.jpg","false","false","null","2017-03-02T01:07:28-08:00","null","null","null","null","production","2047903","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Streamlined Earbuds, Stable BT4.1 Connectivity, 60hrs Reserve Playtime , Magsnap 2,800mAh Power Case","[""earbuds"",""wireless""]","Air Twins -TWS Earbuds with 2,800mAh Power Case"
"null","Wellness","/explore/wellness","/projects/rejuven8-couples-massage-yoga-suite","2017-06-04T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xwi11rn3kqvkjffpzl9t.jpg","false","false","null","2017-04-30T20:45:09-07:00","null","null","null","null","null","2098534","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Rejuven8 is expanding with a therapeutic suite for couples massage, yoga, meditation and more","[""yoga""]","Rejuven8 Couples Massage & Yoga Suite"
"null","Productivity","/explore/productivity","/projects/fare-wage","2019-11-27T23:59:59-08:00","USD","1325","0.000378571429","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/sjqghn5dkrrwy0bkesuq.jpg","false","false","null","2019-10-28T00:00:00-07:00","null","null","null","null","null","2523461","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Changing the way the world works!","[""apps"",""community"",""mobile apps"",""first-time founders"",""software""]","Fare Wage"
"null","Human Rights","/explore/human-rights","/projects/digging-for-justice-in-guatemala","2015-08-13T23:59:59-07:00","USD","720","0.0144","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pdepmrzeke1577ip5wgv.jpg","false","false","null","2015-07-14T18:27:55-07:00","null","null","null","null","null","1349289","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Assisting Guatemalan families to receive justice for serious human rights abuses between 1960 -1996","[""other""]","Digging for Justice in Guatemala"
"null","Photography","/explore/photography","/projects/help-me-someone-stole-all-my-photography-equipment--2","2015-08-19T23:59:59-07:00","EUR","1640","0.164","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mxx9tovkaclxjqzrkrk0.jpg","false","false","null","2015-07-05T17:34:14-07:00","null","null","null","null","null","1341093","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","I'm an Italian Professional Photographer, someone stole all my photography equipment.","[""other""]","Help me Someone stole all my photography equipment"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/traveller-chair","2020-04-10T23:59:59-07:00","GBP","170","0.007727272727","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rppf1kbxuya0xzuvvliq.jpg","false","false","null","2020-02-20T00:00:00-08:00","null","null","null","null","null","2580544","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A carry-on case that turns into a wheelchair.","[""bags"",""luggage""]","Traveller Chair"
"null","Web Series & TV Shows","/explore/web-series-tv-shows","/projects/bougie-betty-the-web-series--2","2018-11-22T23:59:59-08:00","USD","583","0.021218517979","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qm30pyd4uixpuv3jgfez.jpg","false","false","null","2018-10-08T00:00:00-07:00","null","null","null","null","null","2425921","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Nina from Harlem thinks that being educated makes her refined, when there's conflict ""she's hood.""","[""comedy"",""family"",""indie"",""female founders"",""founders of color""]","Bougie Betty the Web-series "
"null","Video Games","/explore/video-games","/projects/cargo-race-online-transport-game","2016-12-30T23:59:59-08:00","USD","40","0.008","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/getw57ijx8zucp6s1vno.jpg","false","false","null","2016-11-15T11:59:10-08:00","null","null","null","null","null","1946062","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","An online browser transport game in which you produce and transport goods with different vehicles.","[""other""]","Cargo Race: online transport game"
"null","Dance & Theater","/explore/dance-theater","/projects/vessel--4","2016-04-15T23:59:59-07:00","EUR","160","0.058181818182","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/shtxighdx80gp4wa0sxa.jpg","false","false","null","2016-03-01T06:59:45-08:00","null","null","null","null","null","1491784","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Powerful new theatre tackling the most urgent, divisive human rights issue in Ireland: abortion.","[""other""]","Vessel"
"null","Wellness","/explore/wellness","/projects/corona-virus-relief-for-first-responders","2020-06-07T23:59:59-07:00","USD","170","0.0017","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ym1xm373mslaeaylltk6.jpg","false","false","null","2020-04-08T00:00:00-07:00","null","null","null","null","null","2592979","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We want to give back to the brave first responders who are risking their life to  save others.","[""clothing"",""community"",""shirts""]","Corona Virus Relief for First Responders"
"null","Podcasts, Blogs & Vlogs","/explore/podcasts-blogs-vlogs","/projects/campagne-pour-ecoutedonc-ca","2017-06-02T23:59:59-07:00","CAD","3440","0.344","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xng4xnam2kvsxw61itv4.jpg","false","false","null","2017-04-20T08:02:08-07:00","null","null","null","null","null","2072642","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Jouons le jeu pour Ecoutedonc.ca !","[""other""]","Campagne pour ecoutedonc.ca"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/advene-the-feature-packed-electric-mountain-bike--4","2020-04-11T23:59:59-07:00","SGD","14247","0.356175","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/afg04r5dqdxnnpvqktvz.jpg","false","false","null","2020-02-11T00:00:00-08:00","null","null","null","null","concept","2579206","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Sleekest & smartest e-mountain bike at an affordable price even for your most demanding adventures.","[""e-bikes"",""bikes"",""scooters""]","Advene: The feature-packed electric mountain bike"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/saul-needs-a-haul","2016-10-05T23:59:59-07:00","USD","390","0.039","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wts6m88gp4mecojvgrmi.jpg","false","false","null","2016-08-18T08:56:42-07:00","null","null","null","null","null","1866574","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Beware this traveling artist!... He's gonna change the world... Just lacks his shuttle.","[""other""]","Saul needs a haul"
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/hydrobee-universal-backup-offgrid-charger","2015-01-08T23:59:59-08:00","USD","15787","0.49334375","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/otu0zzp5lvvwfv7rz6bi.jpg","false","false","null","2014-11-24T18:31:04-08:00","null","null","null","null","null","844467","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Use almost any renewable energy source for backup power and energy security, fixed or to go.","[""other""]","HydroBee Universal Backup-Offgrid Charger"
"null","Music","/explore/music","/projects/first-original-music-video","2020-08-30T23:59:59-07:00","USD","21","0.014","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/y5atgwywwnqjdvzjgfki.jpg","false","false","null","2020-07-01T00:00:00-07:00","null","null","null","null","null","2604602","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help Brittany Pool & The RugaRouxs film their first music video for their original song Atchafalaya!","[""album"",""band"",""music video"",""indie""]","First Original Music Video"
"null","Podcasts, Blogs & Vlogs","/explore/podcasts-blogs-vlogs","/projects/the-poduk-performer-s-fund","2019-10-27T23:59:59-07:00","GBP","725","0.145","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pge4ryodkxhknoxwkxfr.jpg","false","false","null","2019-09-27T00:00:00-07:00","null","null","null","null","null","2537513","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us support our performers!","[""community"",""indie"",""speakers"",""recording"",""female founders""]","The PodUK Performer's Fund"
"null","Podcasts, Blogs & Vlogs","/explore/podcasts-blogs-vlogs","/projects/something-about-food-podcast","2019-12-30T23:59:59-08:00","USD","600","0.3","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jm9wamlow9fokoxf0wbw.jpg","false","false","null","2019-10-31T00:00:00-07:00","null","null","null","null","null","2556369","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A sneakily subversive podcast that invites everyone to the table to explore how food connects us.","[""food"",""documentary"",""kitchen""]","Something About Food? Podcast"
"null","Dance & Theater","/explore/dance-theater","/projects/a-midsummer-night-s-dream-of-equality","2020-07-19T23:59:59-07:00","USD","2310","0.924","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/w5tvfk1yfp7ifbb7yjf8.jpg","false","false","null","2020-06-19T00:00:00-07:00","null","null","null","null","null","2611105","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A Classic Tale to Benefit the NAACP LDF and Artists in Need","[""youtube"",""comedy"",""love"",""romance"",""fantasy""]","A Midsummer Night's Dream of Equality"
"null","Dance & Theater","/explore/dance-theater","/projects/the-slaughter-brothers-dime-circus--2","2020-01-28T23:59:59-08:00","CAD","2365","0.337857142857","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ijuf9bvf3krrkglysxyj.jpg","false","false","null","2019-11-29T00:00:00-08:00","null","null","null","null","null","2543059","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Bring the full production of our hysterical tragedy to life!","[""comedy"",""horror"",""drama"",""fantasy"",""indie""]","The Slaughter Brothers Dime Circus"
"null","Environment","/explore/environment","/projects/organic-solar-power-electricity-from-diatoms","2015-12-25T23:59:59-08:00","USD","157","0.026166666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wxyuia4rhz8ymceejdmf.jpg","false","false","null","2015-11-25T00:29:54-08:00","null","null","null","null","null","1540554","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Harnessing photosynthesis to make solar electricity from live diatoms.","[""solar""]","Organic Solar Power - Electricity From Diatoms"
"null","Local Businesses","/explore/local-businesses","/projects/crafers-west-coffee-beans","2016-11-18T23:59:59-08:00","AUD","61","0.122","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/w5ucone116vtbjwdkhzk.jpg","false","false","null","2016-10-28T14:27:13-07:00","null","null","null","null","null","1931536","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Ultra fresh Specialty Coffee to your doorstop.","[""other""]","Crafers West Coffee Beans"
"null","Phones & Accessories","/explore/phones-accessories","/projects/kijini-unlock-the-secrets-of-your-voice","2015-06-17T23:59:59-07:00","USD","27543","0.45905","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/h7eb4tst8shj01ii05yp.jpg","false","false","null","2015-05-18T07:01:11-07:00","null","null","null","null","null","1081637","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Breakthrough mobile app analyzes voice patterns to help you achieve optimal health and vitality.","[""food""]","KIJINI: Unlock the Secrets of your Voice"
"null","Audio","/explore/audio","/projects/fiil-diva-pro-advanced-technology-headphones-sound-audio","2016-10-03T23:59:59-07:00","USD","185278","3.43716","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/x6s3hlpeafzbrhvoclom.jpg","false","false","null","2016-10-02T23:59:59-07:00","null","null","null","null","prototype","1900119","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The Only 3D Audio, Voice Search & Noise Canceling Headphones","[""headphones""]","FIIL Diva Pro Advanced Technology Headphones"
"null","Education","/explore/education","/projects/terra-babel-cultural-preserve-initiative","2015-10-02T23:59:59-07:00","USD","1005","0.020721649485","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/v2pv2lduxiuzzyyystjg.jpg","false","false","null","2015-08-03T12:35:35-07:00","null","null","null","null","null","1349279","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","HELP SAVE INDIGENOUS CULTURES IN DANGER OF EXTINCTION BY GIVING THEM A VOICE THROUGH ART","[""other""]","TERRA BABEL - Cultural Preserve Initiative"
"null","Local Businesses","/explore/local-businesses","/projects/new-adventure-the-apothecary-tea-room","2015-09-12T23:59:59-07:00","GBP","188","0.0376","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kz7yzgwssp2wzrt7fxgx.jpg","false","false","null","2015-08-03T10:05:03-07:00","null","null","null","null","null","1377877","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help Launch The Apothecary Tea Room!","[""other""]","New Adventure - The Apothecary Tea Room"
"null","Productivity","/explore/productivity","/projects/canvapps-com","2014-07-04T23:59:59-07:00","EUR","660","0.033","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/weqc8ip7dcfkbntz6e2e.jpg","false","false","null","2014-05-05T17:42:51-07:00","null","null","null","null","null","578016","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Canvapps is the social network that allows you to create, embed and share any kind of content you may find on the Internet.","[""other""]","Canvapps.com"
"null","Environment","/explore/environment","/projects/food-waste-composter-prevent-diseases-at-home","2016-08-11T23:59:59-07:00","USD","554","0.002216","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fizmybjujjxnyotc5shx.jpg","false","false","null","2016-06-12T12:12:15-07:00","null","null","null","null","null","1792361","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Contaminants associated with food waste have a negative direct relationship with human health","[""social innovations""]","Food Waste Composter - Prevent Diseases at Home "
"null","Human Rights","/explore/human-rights","/projects/menstrual-hygiene-project--2","2017-02-24T23:59:59-08:00","EUR","85","0.028333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rplprjqawem7xjhhfbrh.jpg","false","false","null","2016-12-26T11:02:11-08:00","null","null","null","null","null","1479419","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Supporting girls education in rural Cameroon through menstrual hygiene supplies and resources.","[""social innovations""]","Menstrual Hygiene Project"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/jacket-and-backpack-assembly","2016-08-20T23:59:59-07:00","USD","87","0.0029","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/i7wkncia375qsxnehnbx.jpg","false","false","null","2016-06-21T16:31:26-07:00","null","null","null","null","null","1793095","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The 2 in 1 Backpack with Attached, Detachable Jacket.","[""backpacks"",""kids"",""first-time founders""]","Jacket and Backpack Assembly"
"null","Dance & Theater","/explore/dance-theater","/projects/she-is-a-problem-at-as220","2015-04-29T23:59:59-07:00","USD","1335","0.445","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rt1026ciet0f4sblsmwm.jpg","false","false","null","2015-04-09T14:49:09-07:00","null","null","null","null","null","1202438","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","She Is A Problem is an immersive, original theatre experience and a critical look at art and women.","[""other""]","She Is A Problem at AS220 "
"null","Web Series & TV Shows","/explore/web-series-tv-shows","/projects/lyos-tv-camera-funding-kuala-lumpur-to-barcelona","2018-02-12T23:59:59-08:00","USD","2917","0.525112511251","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ig44bgavmlim31runfyo.jpg","false","false","null","2017-12-14T22:16:49-08:00","null","null","null","null","null","2277888","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","NEW Crowdfinding Indiegogo: IGG.me/at/LyosTV
Join us RoadTrip Vlog to Help Kids from KL to BCN","[""short film"",""documentary""]","LYOS.TV  Camera Funding Kuala Lumpur to Barcelona"
"null","Wellness","/explore/wellness","/projects/no-one-left-behind-recovery-in-the-country--2","2018-01-19T23:59:59-08:00","USD","17145","0.5715","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mgv0wbxxowodrnpmzimv.jpg","false","false","null","2017-12-10T09:55:15-08:00","null","null","null","null","null","2252037","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","After saving lives for 35 years, we need urgent life sustaining renovations to continue our mission.","[""other""]","No One Left Behind - Recovery in the Country"
"null","Film","/explore/film","/projects/armagettem-a-wesleyan-film-thesis","2018-11-23T23:59:59-08:00","USD","2975","0.595","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cqf4wivb1vst8uxyxmjw.jpg","false","false","null","2018-09-24T00:00:00-07:00","null","null","null","null","null","2421713","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Armagettem! is a live action and animated short about friendship, perseverance, and baseball.","[""animation"",""fantasy"",""female founders"",""indie"",""short film""]","Armagettem! - A Wesleyan Film Thesis"
